Customer_ID,Age,Gender,Annual_Income,Occupation,Card_Type,Credit_Limit,Card_Age_Months,Monthly_Spending,Monthly_Transactions,Avg_Transaction_Value,Online_Shopping_Spending,Grocery_Spending,Fuel_Spending,Dining_Spending,Travel_Spending,Entertainment_Spending,Utility_Bill_Spending,Outstanding_Balance,Statement_Balance,Payment_Amount,Payment_Ratio,Credit_Utilization,Cash_Advance_Amount,EMI_Count,International_Transactions,Reward_Points_Earned,Reward_Points_Redeemed,Mobile_App_Login,Credit_Score,Log_Annual_Income,Log_Credit_Limit,Log_Monthly_Spending,Spending_To_Income_Ratio
CC100090,22,M,1301565,Government Employee,Gold,528000.0,39,56973.5,95,576.32,6245.06,18441.76,4378.77,9864.54,3527.32,8797.83,5718.2,162974.06,212423.78,129578.51,0.61,0.31,0.0,2,4,2282,1331,23,611,14.079078712849414,13.176853456625999,10.950359078296527,0.04377307318463716
CC100091,36,M,1021684,Private Employee,Gold,387000.0,16,64185.62,81,777.8,23345.22,11468.61,9589.28,9141.58,646.29,1637.65,8357.0,283119.63,339314.21,206981.67,0.61,0.73,0.0,3,1,2529,0,24,517,13.836963783058412,12.866182555987908,11.069550056742465,0.06282335829803713
CC100092,41,F,147141,Student,Basic,28000.0,54,7747.38,28,287.1,1016.6,547.9,139.32,2580.89,454.09,924.28,2084.3,17154.83,24653.28,23420.62,0.95,0.6,0.0,0,0,157,0,9,656,11.89915338589082,10.239995502805316,8.95523906823904,0.05265276163321898
CC100093,43,F,1667568,Private Employee,Gold,614000.0,66,63588.92,122,496.22,6399.28,7493.45,14503.51,13944.61,6535.58,2163.42,12549.07,352001.49,401951.18,341658.5,0.85,0.56,0.0,3,5,2495,1009,27,611,14.32687743522616,13.327751835792448,11.060210246201219,0.038132729819484824
CC100094,47,F,220707,Student,Basic,39000.0,45,6848.04,16,406.88,535.99,1589.74,1116.94,1521.11,664.23,812.42,607.61,17153.67,23681.75,13498.6,0.57,0.43,0.0,0,0,134,38,15,606,12.304595839888735,10.571342565808699,8.831863775449504,0.03102774266194422
CC100095,26,M,1586299,Private Employee,Gold,575000.0,42,73491.41,118,639.69,5246.82,16506.56,9305.21,17249.17,5156.1,1607.07,18420.48,104408.75,175132.56,108582.19,0.62,0.18,0.0,2,0,2969,413,40,664,14.276914818396547,13.26212705890841,11.204937414562577,0.04632885099186012
CC100096,40,M,1731102,Private Employee,Gold,698000.0,58,120093.03,118,995.69,12897.4,20251.17,3452.03,37975.72,2528.21,9521.54,33466.96,321246.35,440737.26,356997.18,0.81,0.47,56364.58,5,2,4824,2511,59,632,14.364269335565456,13.455975814408239,11.696030298256376,0.06937374574075142
CC100097,26,F,1707948,Private Employee,Gold,620000.0,89,64689.4,152,433.11,8239.57,10567.74,7303.25,23951.4,3587.37,1568.44,9471.62,143004.83,207185.94,157461.31,0.76,0.23,107607.13,3,0,2588,364,34,659,14.350803793400072,13.3374763699232,11.077368092354824,0.03787550909021893
CC100098,18,M,299789,Student,Basic,54000.0,76,9263.38,43,207.6,2363.09,1038.7,2012.17,579.95,679.33,1486.5,1103.65,18165.78,27327.97,4099.2,0.15,0.33,10640.83,0,0,186,26,9,507,12.610837508523945,10.896757843893464,9.133932217969793,0.03089966609745855
CC100099,19,M,628014,Private Employee,Silver,192000.0,36,25706.83,35,707.93,2961.36,6388.12,5102.84,2686.34,289.76,4946.03,3332.37,96507.13,115593.9,62420.71,0.54,0.5,23462.1,2,3,784,143,20,547,13.350319330515404,12.165255859329688,10.154550893741757,0.040933530143580664
CC100100,21,M,1033064,Retired,Gold,395000.0,36,65113.59,138,452.15,2608.11,15906.4,10642.12,10447.13,10963.36,8841.56,5704.92,84769.5,132616.85,94157.96,0.71,0.22,0.0,3,0,2610,552,31,649,13.848040669645892,12.886643575525625,11.083903919829726,0.06302957996732991
CC100101,38,M,483875,Private Employee,Basic,92000.0,25,24517.55,57,427.09,6585.12,6127.09,1838.25,3085.44,4887.98,928.52,1065.15,41301.66,61176.21,58729.16,0.96,0.45,0.0,0,0,481,0,24,689,13.089583954527258,11.429554725537322,10.107185252901907,0.05066918108911042
CC100102,33,M,652114,Private Employee,Silver,172000.0,58,26310.26,52,483.46,6701.76,3949.52,1423.79,8851.0,1400.22,2410.65,1573.31,117026.6,139289.92,50144.37,0.36,0.69,20303.28,1,0,784,462,29,494,13.3879762057237,12.055255569732177,10.17775226342354,0.04034610512823914
CC100103,34,F,1464564,Self-Employed,Gold,555000.0,38,70231.54,135,505.92,1903.46,19347.76,1585.29,7274.1,1910.88,20243.44,17966.61,61188.88,122897.63,108149.91,0.88,0.11,0.0,3,1,2821,722,59,718,14.197068828013716,13.22672519452875,11.159567015379311,0.047953889348311476
CC100104,47,M,1617395,Private Employee,Platinum,963000.0,99,124979.06,118,1059.2,19391.32,39552.16,2853.45,9361.94,23469.88,26012.26,4338.04,794969.06,886505.04,877639.99,0.99,0.85,94778.1,4,3,7620,0,38,603,14.296328006535818,13.777809729201323,11.73590948355977,0.0772718228999269
CC100105,27,F,986282,Private Employee,Gold,421000.0,48,35390.84,65,558.07,8452.98,744.57,11494.82,6836.46,1571.53,3330.81,2959.68,304616.85,338994.71,328824.87,0.97,0.73,38647.57,3,0,1402,0,30,623,13.801698610658491,12.95039048795861,10.474236564076127,0.0358830841479832
CC100106,30,M,1501088,Private Employee,Gold,592000.0,27,89375.11,111,793.23,10414.64,28145.13,26829.85,8009.06,1118.94,7237.31,7620.19,106848.03,185210.2,70379.88,0.38,0.18,0.0,3,0,3561,1178,43,584,14.221701402661921,13.291263603053904,11.400608699499607,0.05954022015991374
CC100107,40,M,6499802,Business Owner,Platinum,3627000.0,35,298000.46,140,2042.46,33304.77,45218.54,61999.4,81162.73,29005.25,11769.97,35539.82,1346330.14,1606906.08,466002.76,0.29,0.38,0.0,5,3,17662,7223,43,521,15.68728242671427,15.103916693974954,12.604853664804399,0.04584762120439077
CC100108,32,M,472848,Self-Employed,Silver,129000.0,85,10159.42,18,576.5,1136.08,899.66,2941.72,218.28,1553.26,1417.73,1992.69,14428.25,23253.54,21393.26,0.92,0.11,16326.66,1,0,303,106,8,715,13.06653137760585,11.767575435251748,9.226255058860735,0.02148559367869832
CC100109,22,F,877339,Retired,Gold,383000.0,26,42871.74,56,785.73,11023.21,12468.53,5797.69,3953.79,1160.73,2566.18,5901.61,116432.82,154603.94,132959.39,0.86,0.3,0.0,2,0,1735,0,26,662,13.68464988151456,12.855792879125431,10.665991471708686,0.048865649423439905
CC100110,34,M,395632,Private Employee,Basic,71000.0,117,16217.09,43,366.18,2265.8,1687.8,3481.88,3611.41,2130.61,1778.08,1261.51,40860.02,55307.42,50329.75,0.91,0.56,0.0,0,0,327,202,21,657,12.888242292845169,11.170449240431308,9.693882564878672,0.04099033950638496
CC100111,23,M,2073897,Self-Employed,Gold,807000.0,29,86644.59,80,1106.7,8088.82,17470.34,25917.63,14062.24,11673.12,1692.02,7740.42,269118.61,342825.35,198838.7,0.58,0.34,83566.08,3,0,3443,0,49,601,14.54494048623435,13.60108018640869,11.369581399445819,0.041778637029506384
CC100112,62,F,1250733,Private Employee,Silver,371000.0,93,50838.17,43,1208.72,9537.16,23586.01,2392.96,507.11,582.02,4073.71,10159.2,79445.64,121278.28,97022.62,0.8,0.21,29276.2,3,0,1495,0,43,674,14.039241136944023,12.82396003700373,10.83642239944235,0.04064670077434075
CC100113,52,M,1942508,Government Employee,Gold,759000.0,126,107535.27,83,1313.25,9176.09,16858.2,8319.2,12232.55,3925.84,2505.63,54517.75,191158.12,269906.39,145749.45,0.54,0.25,0.0,4,0,4259,3037,60,626,14.479490994417839,13.539758373899955,11.58558346499368,0.05535898436425817
CC100114,41,F,1738869,Private Employee,Gold,677000.0,52,71708.05,85,810.17,14006.93,16795.59,11537.95,5513.57,421.39,10709.47,12723.14,168779.86,221095.68,207829.94,0.94,0.25,0.0,3,1,2848,552,59,705,14.36874603493541,13.425428028998196,11.180372238985214,0.04123832790140466
CC100115,49,F,4825064,Business Owner,Platinum,2452000.0,54,296946.58,115,2634.28,69162.8,65843.0,24848.83,87048.62,11111.35,19260.23,19671.76,1109611.23,1364739.19,177416.09,0.13,0.44,0.0,5,8,17831,3021,41,489,15.389334764167074,14.712414983868499,12.601310903890678,0.06154251632711703
CC100116,48,F,392979,Student,Basic,69000.0,28,20340.4,28,747.62,4123.22,3163.19,4019.41,2074.07,371.4,3658.06,2931.05,11281.81,28969.96,26362.66,0.91,0.16,1485.81,2,0,412,0,8,711,12.881513998971187,11.141876276228,9.920413497125722,0.051759508776505626
CC100117,25,F,1643244,Private Employee,Platinum,928000.0,97,88106.01,131,679.87,7048.73,30563.55,1567.69,9209.6,20920.28,6360.44,12435.71,258136.63,332426.2,259292.44,0.78,0.28,22223.06,2,1,5368,2205,34,641,14.312183503370546,13.740788089353964,11.386307377430816,0.05361711955100023
CC100118,50,M,5052076,Business Owner,Signature,3793000.0,5,300577.42,129,2386.98,24008.82,12593.41,103718.91,75107.14,2658.73,59360.71,23129.7,1280781.09,1514966.99,1105925.9,0.73,0.33,331157.26,3,10,23880,0,46,644,15.435310003824888,15.148668084314556,12.613463963970178,0.059495823103097624
CC100119,42,M,980458,Government Employee,Gold,380000.0,16,54665.93,82,697.19,3224.13,15069.55,15271.18,12602.3,1510.73,467.14,6520.9,186781.7,234545.66,110236.46,0.47,0.5,11321.6,2,0,2230,533,43,557,13.795776108343944,12.847929163278053,10.909014235199795,0.055755504059778645
CC100120,48,M,2837807,Self-Employed,Platinum,1679000.0,53,167966.19,95,1760.72,8220.23,6590.83,3570.7,2209.8,40973.35,79536.43,26864.85,474867.74,600366.4,582355.41,0.97,0.28,143877.61,3,5,10002,4740,63,716,14.858542481136583,14.333709531652115,12.031523941693285,0.059188729183981895
CC100121,51,F,1109353,Private Employee,Silver,292000.0,55,58621.17,84,672.23,16524.07,12516.9,7789.96,11729.28,1683.07,2120.21,6257.68,127813.08,168854.95,54033.58,0.32,0.43,32530.51,4,0,1731,367,31,524,13.919288421889286,12.584512505902088,10.978868231662297,0.05284266594985687
CC100122,27,F,1758799,Private Employee,Gold,755000.0,20,99251.64,80,1187.5,15953.05,9133.67,6579.72,18576.06,6222.28,7323.05,35463.81,233197.23,330974.52,314425.79,0.95,0.3,112019.25,5,3,3892,0,68,670,14.380142316288792,13.534474352733596,11.505423797691899,0.05643148534848819
CC100123,22,F,1077887,Private Employee,Silver,298000.0,25,29601.99,45,654.75,4673.18,10342.3,2116.46,968.38,2568.86,2843.0,6089.82,33111.29,60372.14,27771.18,0.46,0.11,52321.24,3,0,895,0,14,599,13.89051412894961,12.604852121186608,10.295630648724144,0.02746298081313289
CC100124,29,F,5710248,Business Owner,Platinum,3089000.0,68,234905.67,148,1589.3,32928.75,59329.17,21863.96,77347.09,11015.96,4014.03,28406.71,1207435.75,1437149.8,1106605.35,0.77,0.38,0.0,5,6,13967,0,54,642,15.557773188387184,14.943358295630029,12.3669435653056,0.041137560049859245
CC100125,31,M,128213,Student,Basic,24000.0,15,6828.09,33,205.0,524.02,1389.54,2801.29,498.43,735.76,281.36,597.69,6467.22,11902.63,8569.89,0.72,0.27,0.0,0,0,138,22,11,646,11.761456021874519,10.085850775128717,8.828946707963425,0.053255832087755854
CC100126,53,M,1054104,Private Employee,Silver,277000.0,49,67710.08,160,435.31,1225.23,16828.24,16884.79,9837.48,11398.36,2628.53,8907.45,163067.22,218983.25,197084.92,0.9,0.6,0.0,3,0,2045,0,19,634,13.868202623615012,12.531776395271262,11.12300510872909,0.0642347244668056
CC100127,53,M,139248,Student,Basic,25000.0,13,4189.84,32,125.07,567.68,262.59,731.46,1800.37,226.84,186.07,414.83,8547.52,12309.42,7754.93,0.63,0.35,0.0,0,0,83,0,15,616,11.8440189764352,10.12667110305036,8.34065647015026,0.03008904975079793
CC100128,24,M,843990,Retired,Gold,358000.0,31,38516.16,51,757.48,12606.33,4199.19,2370.09,4327.49,1930.35,9579.5,3503.22,89120.41,119861.42,113868.35,0.95,0.25,0.0,2,0,1528,0,20,715,13.645897110014129,12.788291058675025,10.558859135260484,0.04563580137151346
CC100129,28,F,835477,Self-Employed,Gold,333000.0,35,39765.99,49,796.11,12514.67,10678.04,1710.86,3283.06,595.87,3766.18,7217.3,150739.77,180318.14,106387.7,0.59,0.46,0.0,3,2,1593,671,34,572,13.635759295132903,12.715900771961074,10.590792450147626,0.04759675011942164
CC100130,30,M,1343410,Private Employee,Gold,563000.0,43,86528.61,97,909.05,9379.97,30065.85,8257.55,10959.8,1011.52,14533.58,12320.35,415467.35,490536.52,485631.15,0.99,0.74,56843.78,5,3,3444,0,57,601,14.110722459960625,13.241036683319184,11.368241946483266,0.06440968133284396
CC100131,28,F,4477642,Business Owner,Signature,3439000.0,51,368136.77,145,2478.5,2557.52,117039.37,60941.85,28666.38,70476.14,44112.08,44343.42,566079.0,851919.56,468555.76,0.55,0.16,0.0,3,3,29648,0,40,655,15.314607349872118,15.050691580196565,12.816212522090233,0.0822166600186388
CC100132,20,F,534436,Private Employee,Silver,146000.0,77,21235.4,36,560.46,2947.34,2376.65,697.7,3857.22,342.4,9037.3,1976.79,19054.57,37475.33,6370.81,0.17,0.13,28326.72,2,1,645,0,15,539,13.188969135334782,11.891368749982085,9.96347196946514,0.039734224490121664
CC100133,33,F,302556,Retired,Basic,52000.0,68,17340.99,47,364.34,2161.41,3359.03,1751.85,456.39,4379.23,1063.71,4169.37,25322.41,42505.0,40804.8,0.96,0.49,0.0,1,0,348,245,20,664,12.620024968454443,10.859018228147887,9.76088600730218,0.057314976399168584
CC100134,59,F,433109,Private Employee,Silver,113000.0,65,16750.9,33,494.76,1666.53,5308.28,2652.83,3764.31,450.48,632.44,2276.02,17310.32,32626.25,12724.24,0.39,0.15,0.0,2,0,496,0,27,612,12.97874701629197,11.635151947212842,9.726266963656016,0.038675945315413074
CC100135,32,F,1540287,Government Employee,Platinum,824000.0,26,58166.2,42,1397.94,9586.22,13674.86,4873.56,1015.68,5056.28,5981.07,17978.54,390216.8,432605.08,354736.17,0.82,0.46,0.0,3,3,3439,0,30,634,14.247479969892076,13.621927022483105,10.971076900968916,0.03776322204863273
CC100136,27,F,1349634,Private Employee,Gold,535000.0,116,93156.32,76,1256.91,25682.98,30503.1,3017.31,3491.71,15338.6,7031.76,8090.86,395857.67,474431.5,341590.68,0.72,0.76,0.0,2,0,3710,0,39,540,14.115344743487585,13.190023895035274,11.442044955873016,0.06902339449014308
CC100137,43,M,899526,Government Employee,Gold,326000.0,37,53990.93,43,1194.44,7493.89,15963.83,3611.73,4710.98,892.53,13566.98,7751.0,197168.3,243954.73,131735.55,0.54,0.61,53856.64,4,0,2160,768,29,542,13.709624348598165,12.694655727828803,10.896589869934033,0.060021533562564934
CC100138,25,F,1049271,Private Employee,Gold,421000.0,97,45057.14,46,998.65,7680.63,22360.96,2320.49,2534.37,867.33,6153.3,3140.07,169087.68,202681.43,111474.79,0.55,0.4,33133.86,1,1,1803,0,24,600,13.863607148333662,12.95039048795861,10.715708934838657,0.04294137548790597
CC100139,56,M,1507747,Private Employee,Platinum,891000.0,29,57087.96,94,589.3,6928.6,25083.52,10868.2,4769.13,96.66,5397.06,3944.79,563874.51,619955.34,613755.79,0.99,0.65,0.0,2,3,3429,1771,38,648,14.2261277048325,13.700100828786772,10.95236603194179,0.03786308976215596
CC100140,67,M,1210182,Private Employee,Silver,327000.0,16,42245.2,79,539.55,7616.05,5890.85,7687.15,3357.32,3044.64,6097.9,8551.28,288453.17,325345.74,309078.45,0.95,0.9,10914.79,4,1,1253,0,36,538,14.006282145806779,12.69771850797869,10.651269687911999,0.03490813778394565
CC100141,28,F,958183,Business Owner,Gold,391000.0,56,43648.37,89,509.41,9500.7,7356.34,4264.04,6418.97,5241.74,1575.27,9291.31,124067.27,166890.88,61749.63,0.37,0.31,0.0,2,2,1714,0,29,582,13.772795105316376,12.876465396508989,10.6839441281739,0.04555327113875374
CC100142,26,M,2385125,Self-Employed,Gold,898000.0,60,63823.18,84,780.89,1086.57,23722.73,13352.57,5317.15,164.39,3517.07,16662.7,216212.16,266605.39,79981.62,0.3,0.24,0.0,2,0,2597,0,23,566,14.684762511097793,13.707926460869462,11.063887394396914,0.02675884073150565
CC100143,33,M,903470,Retired,Gold,370000.0,34,34794.84,95,347.97,6841.35,8334.37,6948.1,5494.99,2052.77,808.01,4315.26,66965.62,97857.15,47950.0,0.49,0.18,57279.16,0,0,1365,0,20,604,13.713999291100285,12.821260987319457,10.457253118387177,0.03851244645601389
CC100144,31,M,1644801,Private Employee,Platinum,901000.0,51,80576.04,115,680.66,20371.73,15555.52,7322.68,12935.66,8769.71,2420.43,13200.32,107439.1,182252.74,180430.21,0.99,0.12,108154.69,6,4,4774,1515,71,732,14.31313057019555,13.711261646467772,11.296969024389826,0.048988321383261625
CC100145,24,M,2397943,Self-Employed,Platinum,1238000.0,49,122786.78,168,713.18,7088.68,17835.33,19329.94,14317.73,1700.68,8871.5,53642.93,459712.36,576324.48,391900.65,0.68,0.38,0.0,3,2,7443,0,59,640,14.690122261502921,14.029008539980795,11.71821277834294,0.0512050453240498
CC100146,36,F,2340246,Business Owner,Gold,1013000.0,87,99514.76,96,1078.01,7814.03,30744.42,11805.14,5551.71,7882.01,20377.65,15339.79,469237.66,566691.94,413685.12,0.73,0.47,0.0,4,1,3983,0,56,618,14.665767037318844,13.828427770397164,11.5080713025638,0.042523204825293905
CC100147,28,M,799478,Retired,Basic,151000.0,27,21600.84,37,596.86,2143.79,7116.4,478.55,766.36,3464.22,5556.34,2075.17,20593.27,38375.53,37224.26,0.97,0.14,0.0,2,1,428,354,12,737,13.591715544494667,11.92504173829169,9.98053377522939,0.02701867968815879
CC100148,22,M,1109466,Business Owner,Silver,332000.0,8,62961.09,116,548.7,14486.18,13337.55,4342.06,11628.93,3842.26,11005.38,4318.72,213656.48,267792.33,214233.86,0.8,0.66,0.0,2,0,1882,594,25,578,13.919390277784915,12.712893259942282,11.050288078220117,0.05674900357418119
CC100149,30,F,1301553,Private Employee,Gold,512000.0,197,74424.55,102,709.48,23063.91,3469.63,11308.63,946.23,8488.95,16735.04,10412.17,149947.62,208753.35,114814.34,0.55,0.29,0.0,3,0,3005,1168,41,650,14.07906949314383,13.146081857144738,11.217554575846593,0.057181344132300554
CC100150,46,M,977260,Retired,Silver,248000.0,42,25269.07,55,468.07,2506.34,4363.75,4209.06,1303.11,2421.08,4593.06,5872.67,173542.15,193675.34,185928.33,0.96,0.68,9940.41,0,1,762,162,30,625,13.792509039667575,12.421188057397055,10.137375970461505,0.025857059533533993
CC100151,33,M,778433,Private Employee,Basic,130000.0,35,28627.55,55,503.08,2690.82,4139.73,5781.51,3615.93,4224.5,3850.88,4324.18,49411.65,75638.86,43870.54,0.58,0.39,10870.21,1,0,563,185,23,587,13.565039488242258,11.775297421715827,10.26215975063426,0.03677586895677887
CC100152,20,M,1824510,Self-Employed,Platinum,919000.0,72,104853.11,108,967.93,1580.45,35636.02,7279.78,7798.44,13093.6,12824.78,26640.04,437839.99,515126.72,412101.38,0.8,0.49,170391.43,4,4,6287,4720,46,590,14.41682256388952,13.731042489476513,11.560325234417318,0.057469188987413225
CC100153,26,M,922181,Private Employee,Gold,349000.0,25,31705.16,108,279.78,3104.47,8798.11,4913.16,11545.1,1681.09,937.21,726.02,124332.59,151704.72,110744.45,0.73,0.36,0.0,1,1,1263,0,26,631,13.734497880021637,12.762830066509972,10.364266262753905,0.034380625928810284
CC100154,66,M,412149,Private Employee,Silver,126000.0,23,24692.5,27,896.42,4027.56,6009.78,1783.22,1062.66,4210.79,2527.18,5071.31,53926.93,72083.08,69199.76,0.96,0.44,0.0,2,0,736,0,20,666,12.929142639741373,11.744045122410057,10.114295330089217,0.0599115853717973
CC100155,28,F,6600765,Business Owner,Signature,4627000.0,81,245242.15,83,2872.91,48652.99,34355.51,44829.68,30753.94,13055.88,26076.83,47517.32,1196348.02,1417326.79,1190554.5,0.84,0.26,0.0,4,8,19602,0,59,685,15.702696260868203,15.347419484011871,12.410005446354564,0.037153595075666
CC100156,39,M,1503216,Government Employee,Gold,550000.0,40,98965.43,136,763.77,25834.47,31927.02,9537.5,4608.87,13465.71,1542.92,12048.93,179575.78,263695.97,261059.01,0.99,0.32,0.0,4,0,3934,1767,56,706,14.223118036224468,13.217675375388819,11.502535980703314,0.06583580137474697
CC100157,38,M,668152,Private Employee,Silver,180000.0,17,31784.75,89,367.55,3141.8,3904.22,1985.05,10252.12,2308.13,432.18,9761.25,81150.76,108148.2,103822.27,0.96,0.45,0.0,2,0,943,836,15,647,13.412272468208855,12.100717685412471,10.366773355127993,0.04757113650714851
CC100158,27,F,2582048,Self-Employed,Platinum,1438000.0,37,176556.07,121,1407.21,30170.23,32739.55,11778.57,19585.34,31569.05,33426.99,17286.33,172026.42,330609.31,241344.8,0.73,0.12,263619.53,6,1,10658,0,62,681,14.764093827745446,14.17876451267318,12.081399445867683,0.06837830667722529
CC100159,37,M,562847,Government Employee,Basic,93000.0,56,26286.86,53,500.99,2602.57,5923.61,1524.99,2990.33,164.26,7576.24,5504.86,25307.8,49851.51,48355.96,0.97,0.27,12781.15,3,0,531,67,21,692,13.240764888432052,11.440365524765756,10.176862514639009,0.046703384755596045
CC100160,27,M,369160,Student,Basic,69000.0,41,17576.07,60,285.84,4098.28,7364.45,1004.41,981.26,259.17,999.03,2869.48,16895.29,30792.68,30484.75,0.99,0.24,0.0,2,0,346,42,8,702,12.818988142228374,11.141876276228,9.77435049068207,0.047610981686867185
CC100161,37,M,2072260,Self-Employed,Gold,855000.0,17,97581.12,95,1021.63,8964.77,17885.65,19311.66,22429.04,8666.8,8419.93,11903.28,275861.52,367441.39,47767.38,0.13,0.32,0.0,6,1,3952,2711,49,510,14.54415083967952,13.658857917508856,11.488449558897303,0.04708922625516542
CC100162,40,M,1581722,Private Employee,Platinum,848000.0,24,68586.22,117,594.5,17542.84,14361.33,1766.86,3990.06,10061.16,11427.26,9436.71,118174.66,174227.68,109763.44,0.63,0.14,22747.07,3,7,4133,683,31,655,14.274025317162161,13.650637094018627,11.135861498982372,0.04336174119065574
CC100163,38,M,1112505,Private Employee,Gold,411000.0,31,57843.6,87,656.97,10597.5,1623.4,4861.23,9336.27,1834.51,6957.47,22633.22,231781.47,280473.24,272059.04,0.97,0.58,0.0,2,0,2350,1923,34,644,13.922125686266416,12.926350926565435,10.96551538340753,0.051994013509584276
